Mass_Tag_ID	Monoisotopic_Mass	Avg_GANET	High_Peptide_Prophet_Probability	Cnt_GANET
21606	1125.556651	0.2294166	0.999971	21
21529	1127.618581	0.2915506	0.999709	8
23332	1129.56233	0.3249381	1	33
4199728	1129.58795	0.2496047	0.87573	12
66278805	1130.499197	0.1559675	0.966982	1
15357	1130.669889	0.3595921	1	81
10951	1131.555983	0.4227261	1	55
34703496	1131.639984	0.5661967	1	15
28300315	1132.667781	0.5395766	1	80
12765014	1133.557244	0.2763291	0.976574	63
52390745	1134.59606	0.3928238	0.999429	7
59680297	1134.603265	0.3045988	0.871622	3
23682	1134.610661	0.4405967	0.996873	28
28302936	1135.744052	0.464637	1	32
11638	1137.552625	0.1925896	1	230
19644	1137.560021	0.229297	1	140
4208274	1137.640652	0.3225001	0.982482	3
41202383	1138.567157	0.3349105	0.998919	9
31321298	1139.629812	0.1687093	1	35
4204722	1140.521269	0.1696223	1	537
11096	1141.645461	0.2010918	1	832
1234	1141.706999	0.3680314	1	1033
7996555	1142.560735	0.4282495	1	31
28302709	1142.665862	0.1840316	0.239717	50
10899	1143.529494	0.2151072	1	122
17277	1143.555983	0.3335586	1	34
7996839	1143.624726	0.2542371	0.169352	2
15714	1144.555258	0.3795281	1	719
7997810	1144.62737	0.2072519	0.180238	63
21582	1145.571633	0.3399695	1	4
26157034	1145.582864	0.2170374	0.992668	11
23069758	1145.608017	0.354524	0.980965	5
2627	1145.644402	0.3658732	1	40
4208157	1146.574276	0.4001563	0.999999	18
4197929	1146.628418	0.3085084	1	6
30065560	1146.629754	0.3450591	0.999969	67
11095	1148.685158	0.2976403	1	239
8214623	1149.618189	0.2631221	0.631961	2
1334	1149.6757	0.3171349	0.999901	311
24097	1150.56919	0.485853	0.9703	2
29461210	1150.620642	0.1623029	0.999851	9
77094122	1151.532759	0.3932766	0.999971	1
29036663	1151.618581	0.2930838	0.980282	11
15087	1152.686598	0.224418	1	59
18479	1154.604325	0.232849	0.999747	18
28302682	1154.629478	0.3157409	0.995307	26
15099	1154.665862	0.1689858	1	46
18682	1156.526078	0.235202	0.99997	19
7393782	1156.583589	0.2698275	1	6
21669	1157.535248	0.3330295	0.99999	2
9572	1157.571633	0.2526502	0.999998	449
23070251	1157.572502	0.4354171	1	15
22872	1157.59026	0.2889344	1	90
12414	1159.536509	0.3290605	1	154
43832084	1161.5917	0.2402718	0.432989	1
7970178	1161.6757	0.3006173	0.999182	3
18160	1161.6757	0.2484529	0.984235	3
21223	1162.518205	0.3160075	1	2
21575	1162.563131	0.1485626	0.997907	2
1095	1162.623332	0.342887	1	968
21516	1163.618581	0.2546417	0.999968	3
7969772	1164.62506	0.2547803	0.96363	15
21813	1164.629086	0.4707701	0.998837	4
15049	1165.601872	0.3073673	0.997896	82
21627	1165.656693	0.1569907	0.999987	6
21682	1166.633504	0.331375	0.999993	3
26156684	1167.483214	0.2755588	0.999907	3
1110	1167.614831	0.347314	1	1030
4162	1167.649879	0.2987561	0.986832	16
21560	1168.594821	0.07920869	0.999984	1
24105	1169.535248	0.2333769	1	22
59680274	1169.572969	0.2676104	0.999979	7
43170637	1169.603991	0.2534847	0.999612	8
2107	1169.619249	0.3291848	0.967409	13
7226119	1169.640375	0.4190945	1	8
7997430	1169.640375	0.24045	0.973068	8
15896	1169.640375	0.4643643	1	311
11734	1169.67676	0.2552862	1	17
21585	1171.605909	0.5240855	0.998589	3
7996528	1175.541785	0.2553763	1	28
7996900	1175.629812	0.3536534	0.999059	13
38626188	1175.641043	0.1269484	0.999995	12
21306	1176.545086	0.2876436	1	148
4838	1176.551824	0.2448393	0.997142	56
9284	1176.672676	0.2687007	1	280
7970634	1177.605241	0.473593	1	10
2911730	1178.593093	0.2686722	1	16
2701	1179.639984	0.389683	0.999998	52
23070106	1179.651215	0.2494967	0.999427	290
31774561	1179.697495	0.4492889	0.999979	72
7969599	1180.65049	0.3935139	0.999972	69
23599	1181.603991	0.2613269	0.999868	9
18230	1181.738298	0.2769314	0.999945	7
23070157	1182.50085	0.1913309	0.877556	5
11285	1182.59337	0.2928556	0.999775	71
28300454	1182.697161	0.3808063	1	344
4199517	1183.587282	0.4911851	1	182
17174279	1183.634898	0.3021455	0.944491	5
46675051	1183.753947	0.4346764	0.994986	2
19463	1184.609019	0.3719586	0.999941	2
31396170	1185.650547	0.3410038	0.999892	21
15307	1186.561795	0.2463738	0.999978	20
7996831	1186.609411	0.131143	1	8
21181	1186.655691	0.2695101	0.999996	72
28302686	1187.608685	0.3325877	0.999721	16
12391	1188.664814	0.2394828	1	81
42630864	1190.557578	0.3779236	1	1
23070527	1190.629478	0.2801609	0.997592	71
4207826	1191.588341	0.2045522	0.998766	40
23756	1191.672342	0.2521263	1	118
11413	1192.594821	0.1168131	1	474
21591	1192.608743	0.2890074	0.999996	28
1124	1192.67028	0.2794244	1	1007
23853	1192.67028	0.2825295	0.999971	5
20310	1193.597465	0.275472	0.999999	112
22061	1194.519265	0.2968666	0.995193	2
4208275	1194.662113	0.3224682	0.98567	2
7393982	1196.542119	0.2097862	0.999974	20
19655	1196.549515	0.3771297	1	102
16364	1197.660443	0.3509357	1	62
1807	1198.56919	0.4533775	1	103
9295	1199.64507	0.3628584	1	1020
4199833	1200.541059	0.2524825	0.990899	1
7997106	1200.588675	0.3118468	0.994801	4
12974	1200.609802	0.3815479	1	241
7996939	1200.653582	0.3641083	0.872248	41
11615	1201.525076	0.2960874	1	48
11414	1201.691741	0.2933639	1	419
28300619	1202.589067	0.1834356	1	250
21601	1203.57711	0.3488417	0.999997	4
31419695	1203.704891	0.5351055	1	40
30067055	1205.534591	0.1671821	0.901106	2
31774753	1205.577501	0.2731201	0.999051	5
46672695	1205.640375	0.5026099	0.999978	4
23507	1207.671282	0.3976566	1	44
1112	1208.51313	0.2721127	1	346
11980	1208.556041	0.2926727	1	23
31484648	1208.567272	0.2791109	0.876988	10
2910550	1210.703307	0.4065206	0.957917	3
11939	1212.523302	0.2181565	1	464
15217	1212.697829	0.2402014	1	477
28302851	1213.702973	0.4418393	1	16
4199346	1213.706999	0.5000678	1	485
11083	1214.640709	0.2713674	1	229
38625714	1215.551957	0.3113758	0.996181	11
7997833	1215.628095	0.3386726	0.955542	40
23381	1216.619974	0.3364825	0.999927	197
47693120	1216.648497	0.2814609	0.99999	2
12393	1217.643745	0.2459462	1	481
15143	1217.643745	0.2565061	1	579
23796	1218.672008	0.5801993	1	325
31779219	1219.644793	0.526166	1	5
59680311	1219.656025	0.277602	0.996986	4
21511	1219.660051	0.4076978	1	17
31397105	1219.667256	0.1871656	0.999999	10
31320858	1220.71281	0.3015106	0.998222	50
7997714	1221.646521	0.3058262	0.990741	19
1121	1222.624669	0.3373806	1	1044
4168354	1222.732486	0.3734703	1	2
11408	1223.723708	0.2680975	1	191
31318679	1224.617198	0.2601964	0.999638	13
21278	1225.597845	0.4145415	1	15
47194998	1225.645461	0.2745236	0.909922	4
31396187	1226.516298	0.144764	0.704088	3
62570069	1226.537424	0.02111048	0.999841	1
4207591	1228.564496	0.407157	0.997569	10
23375	1228.630739	0.3277743	1	766
15695	1228.666254	0.306019	1	591
21191	1229.535248	0.3548795	1	53
31319118	1229.67676	0.3885291	0.931892	4
29037208	1230.588007	0.4099488	0.999997	62
4207611	1230.620366	0.3336675	0.998459	82
14556	1230.733546	0.3041647	0.999909	7
9709	1231.59046	0.2015469	1	172
21561	1232.676426	0.3306931	0.808395	3
2100	1233.602931	0.4784897	1	104
24645	1233.610136	0.2430777	0.996536	96
74601732	1233.660443	0.2876827	0.722198	2
7393785	1233.671674	0.2500747	0.999805	1
7393858	1234.521384	0.1709052	1	93
14447	1234.72846	0.2107471	0.999985	7
31418284	1235.617923	0.1733785	0.416541	10
23609	1235.62195	0.3098466	0.999982	2
12918	1235.629812	0.201784	0.999586	1
7997571	1235.641043	0.3876432	0.967732	3
31782256	1236.686598	0.2142242	0.973815	12
7997438	1237.539677	0.3003176	1	15
61796809	1237.666588	0.2555719	0.999275	1
15283	1239.595737	0.4449197	1	30
31776792	1239.649879	0.4069336	0.983679	6
3169	1239.831802	0.4734782	0.999995	10
13888	1240.641101	0.2489326	1	200
7970198	1240.677485	0.2253829	0.998865	28
21530	1240.775408	0.4434172	0.999998	32
11106	1241.633849	0.3546967	1	131
43240817	1242.65675	0.1462793	0.981882	2
21267	1243.615614	0.1958779	0.999996	411
1087	1244.577167	0.2171466	1	754
4199372	1244.578504	0.3790332	1	57
31776330	1244.614888	0.2333584	0.99993	4
7996819	1244.640041	0.2817419	0.946889	29
14524	1244.697553	0.1798025	0.919405	7
21654	1245.646521	0.1544117	0.995607	111
43170786	1245.682905	0.34974	0.999465	9
55774300	1245.755675	0.4951845	0.872913	2
31319571	1246.776076	0.2737995	0.349314	18
44388998	1247.629812	0.394879	0.999814	2
24629	1248.636291	0.2243931	0.997626	2
28300445	1248.82811	0.4598086	0.99993	17
14767	1249.630203	0.3037329	1	784
7997829	1249.666588	0.2690582	0.900926	5
44474658	1249.739357	0.5087602	0.999997	21
28301541	1250.61422	0.303729	0.989908	16
24182144	1250.661836	0.4031317	0.996913	35
19809	1251.628095	0.272621	1	108
1299	1251.651215	0.3411404	1	983
1255	1251.657084	0.340968	1	340
31774251	1252.71387	0.2125782	0.999992	30
1765	1252.823024	0.3880229	1	8
30063294	1253.559744	0.2642082	0.168605	32
7393747	1253.599964	0.2009158	1	2
21459	1253.608017	0.3921967	1	4
28302880	1253.686655	0.4352372	1	27
62316498	1254.649545	0.3190595	0	1
21467	1255.644793	0.3596915	0.999998	53
7997845	1256.593104	0.2126422	0.99675	28
4208022	1256.666531	0.4620652	1	118
23311	1258.604918	0.3287624	1	61
26157069	1259.608028	0.261664	0.999788	1
12765009	1259.650939	0.3553009	0.879672	2
33343237	1259.650939	0.3348435	0.999634	4
1125	1259.677428	0.3261559	1	1
21978	1259.684633	0.2030963	0.999998	3
21176	1261.586614	0.3171698	1	657
8467693	1261.589792	0.227998	1	6
13152	1261.669957	0.3499445	1	38
10616041	1262.589067	0.2866078	0.966967	5
12454	1262.698221	0.2595985	1	422
7970015	1263.515572	0.3976264	1	126
1145	1264.610079	0.3453062	1	867
7393807	1264.629869	0.290072	0.997677	2
1193	1264.637265	0.4380997	1	19
43171933	1264.666254	0.181536	0.0621905	4
13153	1264.703975	0.3061299	1	393
15753	1264.715206	0.2212559	0.999998	13
9285	1264.823024	0.555688	1	82
22024	1265.697887	0.1582169	0.999968	6
31419228	1266.610004	0.3706702	0.967422	4
51428439	1266.697161	0.5310161	1	4
4207970	1267.55024	0.2192171	1	429
26156299	1267.601883	0.3888419	0.999999	1
30064051	1267.620976	0.4110568	0.9905	1
22606	1267.692409	0.4188893	0.999996	90
21496	1269.671674	0.3450321	0.999999	7
1099	1269.776801	0.2231146	1	2
1092	1270.655691	0.2527797	1	859
21499	1270.695445	0.3578443	1	9
4200156	1271.654308	0.2873593	0.985429	23
29259580	1271.665539	0.1842704	0.141645	100
13372834	1272.519276	0.2445332	1	374
4207825	1272.744109	0.2993569	1	26
31397091	1273.666588	0.2501165	0.0910947	9
13878	1273.71823	0.4220937	0.999998	184
23450	1274.61153	0.2126973	1	167
4207681	1274.617589	0.1948587	0.999996	99
21468	1275.666979	0.2639229	1	2
14698092	1275.672342	0.3482997	0.999974	5
24143	1275.682237	0.4316081	1	290
21555	1275.718622	0.3060868	0.997036	12
17099990	1276.656359	0.3941594	0.157568	4
15732	1276.666254	0.3141538	1	604
17100266	1276.677485	0.1381166	0.90515	1
7393741	1276.702639	0.4163923	0.99902	2
28300456	1277.531222	0.2063782	1	377
19806	1277.668898	0.3296001	1	33
1577	1278.660777	0.3201005	0.999872	16
9290	1278.718288	0.3234895	1	131
31774053	1279.629535	0.330018	0.998421	13
21736	1280.552884	0.2526123	0.69745	11
1527	1280.560746	0.426922	0.739138	3
1612	1280.640041	0.494959	1	269
24499	1280.781553	0.2724257	0.999999	1
12668	1281.631263	0.1913952	1	60
31395205	1281.740417	0.4241033	0.831296	2
29259442	1282.641769	0.2186174	0.999997	29
1770	1282.703307	0.3762742	1	364
28301771	1282.724433	0.3781464	1	23
22602	1282.760818	0.2073118	1	9
21193	1286.77099	0.5456986	0.993376	3
10910	1287.573084	0.2446973	0.999988	34
9461123	1287.610338	0.388207	1	138
23611	1287.6207	0.3037276	0.994524	2
19969	1288.586959	0.2345044	1	75
31419880	1288.625843	0.2398474	0.999989	20
12846	1288.645127	0.285228	1	58
28302747	1288.645127	0.5636136	0.999381	70
31775382	1288.71387	0.3381192	0.989244	5
26157562	1289.697887	0.3022117	0.994585	14
4197942	1290.718288	0.3569621	0.981195	7
21753	1291.626379	0.2553141	0.999664	101
31776333	1292.679795	0.2777209	0.161394	6
31320488	1292.735273	0.3719207	0.881038	6
30065526	1292.792785	0.2606553	0.0333605	7
31320475	1293.667648	0.2595874	0.112474	16
15085	1293.696827	0.3050099	1	25
1154	1295.677428	0.3988364	1	1051
1687	1295.709786	0.3265752	1	721
4208272	1295.709786	0.3263361	0.999724	11
23069887	1296.576787	0.3124715	0.999988	241
10916	1296.787699	0.2885873	0.999783	6
1239	1298.615556	0.2674453	1	855
21470	1300.680855	0.2080749	1	134
60782579	1301.672733	0.4072267	0.996506	2
7393735	1301.707782	0.468385	1	45
31418424	1302.670672	0.263276	0.966376	5
18132	1304.624783	0.3398187	0.999665	66
1798	1304.64678	0.266829	0.939739	15
11969	1304.672399	0.204154	1	778
23069903	1304.679795	0.3854861	0.999999	8
1409	1304.708784	0.2875207	1	935
7970789	1304.752564	0.5300885	1	47
1561	1305.692801	0.3688185	1	511
21687	1305.692801	0.4147947	0.999686	2
13151	1305.76557	0.208955	0.999926	1
11288074	1306.670291	0.3102276	0.999997	3
23069891	1306.695445	0.4223751	0.998218	7
23729	1306.69928	0.2866578	1	14
13273	1306.710512	0.1172955	1	49
4208053	1306.713202	0.356699	0.99415	221
23070118	1307.624449	0.2987175	0.999902	4
7393792	1307.646912	0.1729376	0.999898	1
15090	1307.719681	0.1442388	1	42
33341704	1309.833253	0.2534796	0.00239057	3
21204	1310.577178	0.3165651	1	8
23875	1310.592436	0.3818316	1	7
1151	1310.646578	0.2406725	1	722
15284	1310.665205	0.2427733	1	24
24503	1311.714595	0.2306177	0.999913	6
31419015	1311.848902	0.4408856	0.306302	3
21513	1313.636349	0.3124303	0.999857	11
21600	1313.643745	0.4017656	0.995251	2
12165	1313.69386	0.3785058	1	227
29259583	1314.551623	0.2391958	0.993959	75
31319126	1314.677877	0.2532472	0.995909	5
15712	1314.791057	0.4372668	1	25
46673412	1315.63674	0.2240499	0.783676	2
32744095	1318.655034	0.2665606	0.845516	6
29258409	1318.698814	0.4740543	0.985768	16
31774649	1318.724433	0.2593717	0.0809448	2
8356511	1319.575479	0.2709509	1	10
3330	1319.660834	0.2531636	0.938432	22
30572447	1319.676092	0.4624026	1	10
21500	1320.703698	0.2838237	1	45
15336	1320.765236	0.2621932	1	235
7997573	1320.795094	0.2857713	0.252434	13
14903	1321.735331	0.2072688	0.998265	455
15692	1321.750589	0.4101035	1	28
21548	1321.757794	0.1457091	0.999613	1
10115457	1324.652332	0.2365417	0.825664	2
50684480	1324.680855	0.4734595	0.99497	7
21562	1324.734997	0.2554301	0.999965	31
4207631	1327.632905	0.4300728	1	37
9280	1327.70951	0.2370882	1	179
11997	1327.739368	0.3601673	1	102
22601	1327.740025	0.3404323	1	27
1157	1328.683631	0.2220526	1	28
6948873	1328.718679	0.466995	1	25
43172058	1328.720015	0.2329266	0.988529	3
23070505	1328.733937	0.4179236	0.207421	6
15088	1328.806706	0.364605	1	70
7997104	1329.704032	0.3373843	0.999769	136
11656	1330.662896	0.3300441	1	426
11102831	1330.695254	0.1388778	0.999998	2
68518754	1331.687323	0.4754385	0.990109	1
4207971	1331.756066	0.5920814	1	401
22328	1332.619697	0.3561887	0.999998	114
1464	1333.796868	0.3812301	0.999985	28
6919210	1334.669232	0.5507283	0.912028	2
21518	1334.698221	0.4240564	0.999999	20
29461259	1334.742001	0.3614259	0.999999	3
10803735	1335.547273	0.2941031	0.999759	14
4197840	1335.703364	0.459667	0.987069	5
4207666	1336.608086	0.2945196	1	38
29259353	1336.625843	0.3303669	0.990579	64
11063	1336.698612	0.269123	1	758
7969852	1337.719013	0.418201	0.985977	2
11029268	1338.58985	0.1109677	0.999993	19
20292	1338.631131	0.3593045	1	124
19637	1338.638336	0.1688884	1	93
21225	1338.681903	0.4173448	1	47
12322	1338.744777	0.1881186	1	89
6832710	1339.661894	0.188721	1	7
21559	1339.771047	0.3884437	0.999777	3
14750	1340.636015	0.217264	1	193
1031	1340.661168	0.2839062	1	843
21205	1340.792785	0.2383649	0.998352	3
28301533	1341.76557	0.4964232	1	9
30065417	1342.731638	0.2352785	0.999411	9
24311	1343.625128	0.2078212	1	69
2187	1343.676092	0.344939	0.999513	5
10929681	1343.817604	0.2935655	0.999367	2
15292	1344.697172	0.3182336	0.999786	19
11038	1344.730187	0.4098125	1	1042
18473	1344.743452	0.4009866	0.999998	61
3607	1344.762546	0.115907	0.991512	3
31781364	1344.776467	0.4984141	0.999985	3
24302	1344.786363	0.3654152	0.999974	2
11940	1345.691084	0.2709319	1	789
9461074	1345.735331	0.3063649	1	44
10978	1346.692858	0.2298266	0.986503	4
4204700	1346.709452	0.3467836	0.999984	139
15223	1346.766963	0.2454808	1	24
43240864	1346.766963	0.2517425	0.969121	3
4130	1347.612837	0.2256244	0.467749	7
60782490	1347.678211	0.4888653	1	1
6088	1348.687381	0.7754584	1	62
22611	1348.71387	0.374063	0.99999	8
14440	1349.621091	0.2870842	0.999997	51
24524	1349.697887	0.391641	0.980827	2
7997728	1349.697887	0.3422648	0.896834	16
31396603	1350.634966	0.2311064	0.940879	10
7997567	1350.660119	0.3072805	0.998537	7
23070112	1351.667256	0.3764531	1	149
21200	1352.672399	0.2985507	0.999129	5
33342719	1352.679604	0.1847709	0.224145	2
28302680	1352.704758	0.3500274	0.999998	274
28300460	1353.776801	0.4791259	1	533
23506	1354.651664	0.4090326	1	199
18126	1354.666922	0.3590444	1	605
28301555	1354.688049	0.2806742	0.999007	314
29461522	1354.734329	0.4314789	0.999205	13
28301470	1355.621759	0.2782643	0.999902	110
15092	1355.694528	0.2798293	0.999885	33
28300178	1355.719681	0.5043663	1	109
30572356	1355.733603	0.3129066	0.994503	2
34704458	1356.692467	0.412124	0.987782	6
11629	1356.761209	0.2770705	1	786
78457441	1357.662562	0.3770034	0.79398	1
11049	1357.673327	0.3323845	1	1002
7997844	1357.794178	0.2833436	0.998559	5
14348721	1358.647448	0.3894859	0.976218	3
1391	1359.689442	0.1866763	0.997588	7
11076	1359.75098	0.3556083	1	763
1098	1360.71387	0.4076697	1	803
29036731	1360.717239	0.2118445	1	110
11970	1360.738366	0.354013	1	36
2035	1361.664871	0.3944582	1	230
23019766	1362.699004	0.2691318	0.999941	12
5099	1363.472978	0.2397111	0.999976	174
29259582	1363.673125	0.3611017	0.420416	4
23701	1364.603	0.2321672	1	95
46674651	1364.700922	0.48183	0.941079	2
5769	1365.704032	0.3796228	1	38
23070247	1366.582264	0.3013011	0.83742	2
23070290	1366.649165	0.3578133	0.999483	5
1093	1368.736056	0.2312567	1	1044
32029106	1368.870363	0.4506352	0.800824	5
28302681	1370.667705	0.223352	0.953557	25
7997725	1370.70409	0.4187829	1	136
15765614	1370.70409	0.2356595	0.821777	2
15733	1371.699338	0.2301084	0.779732	263
28302676	1372.738366	0.2372189	0.8558	50
7996558	1373.679938	0.2137006	0.999999	20
30067024	1373.69386	0.3223113	0.99956	15
11399	1373.744846	0.2425159	1	507
22298	1373.791783	0.2952457	0.999891	19
31318682	1374.689108	0.2741025	0.997403	3
28301525	1374.693135	0.4142749	0.993636	302
4207810	1374.729519	0.2668553	1	188
8557383	1375.586625	0.6486521	1	16
7997831	1375.632714	0.2076407	0.927371	5
28675780	1375.68302	0.3063436	0.0966216	5
29037196	1376.766295	0.2254165	0.943669	54
19715	1376.777527	0.1583509	0.999767	33
31417688	1376.796154	0.2631621	0.960861	1
11057	1376.80268	0.2085923	1	236
23215	1377.663621	0.3558629	0.999995	7
15084	1377.725159	0.2913776	1	587
23728	1377.73639	0.2861425	1	225
1008	1377.834313	0.451623	1	929
19640	1378.727803	0.3698474	1	145
16068	1378.758128	0.2264212	0.999994	21
21172	1379.643756	0.398923	1	425
44388545	1379.656808	0.2914799	0.5591	5
7393749	1380.640824	0.2337863	1	7
1771	1380.67134	0.4776578	1	7
4168289	1380.728851	0.3383905	1	19
21463	1381.698946	0.3829851	1	4
21498	1381.756457	0.1585098	0.999999	4
7393752	1382.682963	0.3843473	1	10
39897189	1382.708986	0.4535987	0.0707944	5
31320505	1383.722648	0.415498	0.994085	9
7996240	1384.701981	0.1750426	0.709304	3
3226	1385.613229	0.1943492	1	74
